beer,Bière,biere_67698_w100h100c1cx350cy350.jpg,beverages,Beer,Cerveza,ml,ml|l|cl|piece,
blondeBeer,Bière blonde,biere-blonde_67554_w100h100c1cx350cy350.jpg,beverages,Blonde beer,cerveza rubia,ml,ml|l|cl|piece,
brownBeer,Bière brune,biere-brune_67552_w100h100c1cx350cy350.jpg,beverages,Brown beer,cerveza marrón,ml,ml|l|cl|piece,
groundBeef,Bifteck haché,bifteck-hache_117453_w100h100c1cx866cy866cxt0cyt0cxb1732cyb1732.jpg,meat,Ground beef,Carne molida,g,g|kg|piece,
bitterOrange,Bigarade,,fruits,bitter orange,naranja agria,piece,piece|g|kg,
periwinkle,Bigorneau,bigorneau_118441_w100h100c1cx318cy315cxt0cyt0cxb636cyb630.png,seafood,Periwinkle,Bígaro,g,g|kg|piece,
sweetDecorationBall,Bille de décoration sucré,,condiments,Sweet decoration ball,Bola de decoración dulce,g,g|kg|ml|l|piece,
chocolateBalls,Billes de chocolat,billes-de-chocolat_85404_w100h100c1cx1797cy1553cxt0cyt0cxb3594cyb3106.jpg,snacks,Chocolate balls,bolas de chocolate,g,g|piece,
mozzarellaBalls,Billes de mozzarella,,dairy,Mozzarella balls,bolas de mozzarella,g,g|kg|piece,
multicoloredMarbles,Billes multicolores,,snacks,Multicolored marbles,Canicas multicolores,g,g|piece,
bimiOrBroccolini,Bimi (ou broccolini),bimi-ou-broccolini_81856_w100h100c1cx2200cy2200cxt0cyt0cxb4400cyb4400.jpg,meat,Bimi (or broccolini),Bimi (o brócoli),g,g|kg|piece,
biscotte,Biscotte,biscotte_67512_w100h100c1cx350cy350.jpg,grains,Biscotte,Biscotte,piece,piece|g,
biscuit,Biscuit,biscuit_67750_w100h100c1cx350cy350.jpg,snacks,Biscuit,Galleta,g,g|piece,
amarettiBiscuit,Biscuit amaretti,biscuit-amaretti_118157_w100h100c1cx351cy449cxt0cyt0cxb702cyb898.png,snacks,Amaretti biscuit,Galleta Amaretti,g,g|piece,
englishBiscuit,Biscuit anglais,biscuit-anglais_81478_w100h100c1cx2500cy2500cxt0cyt0cxb5000cyb5000.png,snacks,English biscuit,galleta inglesa,g,g|piece,
bretonBiscuit,Biscuit breton,biscuit-breton_81457_w100h100c1cx2592cy1728cxt0cyt0cxb5184cyb3456.jpg,snacks,Breton biscuit,galleta bretona,g,g|piece,
briocheBiscuit,Biscuit brioché,,snacks,Brioche biscuit,Galleta brioche,g,g|piece,
ladyfingerBiscuit,Biscuit cuiller,biscuit-cuiller_81459_w100h100c1cx2150cy2150cxt0cyt0cxb4300cyb4300.png,snacks,Ladyfinger biscuit,Bizcocho de soletilla,g,g|piece,
petitBrunBiscuit,Biscuit Petit Brun,,snacks,Petit Brun Biscuit,Galleta Petit Brun,g,g|piece,
pinkBiscuitFromReims,Biscuit rose de Reims,biscuit-rose-de-reims_118159_w100h100c1cx344cy344cxt0cyt0cxb689cyb689.jpeg,snacks,Pink biscuit from Reims,Galleta rosa de Reims,g,g|piece,
shortbreadBiscuit,Biscuit sablé,biscuit-sable_75636_w100h100c1cx2592cy1728cxt0cyt0cxb5184cyb3456.jpg,snacks,Shortbread biscuit,Galleta de mantequilla,g,g|piece,
cracker,Biscuit salé,biscuit-sale_117423_w100h100c1cx866cy866cxt0cyt0cxb1732cyb1732.jpg,snacks,Cracker,Galleta,g,g|piece,
luTeaBiscuit,Biscuit thé de lu,,snacks,Lu tea biscuit,Galleta de té Lu,g,g|piece,
ladyfingers,Biscuits à la cuillère,biscuits-a-la-cuillere_68934_w100h100c1cxt0cyt0cxb700cyb700.jpg,snacks,Ladyfingers,Lengua de gato,g,g|piece,
savoryBiscuits,Biscuits apéritifs,biscuits-aperitifs_118161_w100h100c1cx241cy241cxt0cyt0cxb483cyb483.jpeg,snacks,Savory biscuits,galletas saladas,g,g|piece,
dryBiscuits,Biscuits secs,biscuits-secs_68963_w100h100c1cxt0cyt0cxb700cyb700.jpg,snacks,Dry biscuits,galletas secas,g,g|piece,
bison,Bison,bison_84348_w100h100c1cx250cy250cxt0cyt0cxb500cyb500.jpg,meat,Bison,Bisonte,g,g|kg|piece,
lobsterBisque,Bisque de homard,,seafood,Lobster bisque,sopa de langosta,g,g|kg|piece,
italianBitters,Bitter italien,,beverages,Italian bitters,amargos italianos,ml,ml|l|cl|piece,
eggWhite,Blanc d'oeuf,blanc-d-oeuf_75633_w100h100c1cx1744cy1466cxt0cyt0cxb3488cyb2932.jpg,dairy,Egg white,clara de huevo,piece,piece|g,
turkeyBreast,Blanc de dinde,blanc-de-dinde_68965_w100h100c1cxt0cyt0cxb700cyb700.jpg,meat,Turkey breast,Pechuga de pavo,g,g|kg|piece,
pheasantBreast,Blanc de faisan,,meat,Pheasant breast,pechuga de faisán,g,g|kg|piece,
leekWhite,Blanc de poireau,blanc-de-poireau_74693_w100h100c1cx1965cy1460cxt0cyt0cxb3930cyb2921.jpg,vegetables,Leek white,Puerro blanco,piece,piece|g|kg,
chickenBreast,Blanc de poulet,blanc-de-poulet_77988_w100h100c1cx2550cy2550cxt0cyt0cxb5100cyb5100.jpg,meat,Chicken breast,Pechuga de pollo,g,g|kg|piece,
turkeyStew,Blanquette de dinde,,meal,Turkey stew,Estofado de pavo,piece,piece|g,
vealStew,Blanquette de veau,blanquette-de-veau_75710_w100h100c1cx2500cy1572cxt0cyt0cxb5000cyb3144.jpg,meal,Veal stew,Estofado de ternera,piece,piece|g,
wheat,Blé,ble_67471_w100h100c1cx350cy350.jpg,grains,Wheat,Trigo,g,g|kg|piece,
chard,Blette,blette_67534_w100h100c1cx350cy350.jpg,vegetables,Chard,Acelga,piece,piece|g,
blue,Bleu,bleu_67448_w100h100c1cx350cy350.jpg,dairy,Blue,Azul,g,g|kg|piece,
bleuDAuvergne,Bleu d'Auvergne,bleu-d-auvergne_68968_w100h100c1cxt0cyt0cxb700cyb700.jpg,dairy,Bleu d'Auvergne,Azul de Auvernia,g,g|kg|piece,
bleuDeBresse,Bleu de Bresse,bleu-de-bresse_117089_w100h100c1cx1060cy707cxt594cyt355cxb1498cyb1238.jpg,dairy,Bleu de Bresse,Azul de Bresse,g,g|kg|piece,
bleuDeGex,Bleu de gex,,dairy,Bleu de Gex,Azul de Gex,g,g|kg|piece,
blueOfTheCausses,Bleu des causses,,dairy,Blue of the Causses,Azul de las causas,g,g|kg|piece,
blini,Blini,,meal,Blini,Blini,piece,piece|g,
bocconcini,Bocconcini,bocconcini_75711_w100h100c1cx2100cy1402cxt0cyt0cxb4200cyb2804.jpg,dairy,Bocconcini,Bocconcini,g,g|kg|piece,
beef,Boeuf,boeuf_67515_w100h100c1cx350cy350.jpg,meat,Beef,Carne de res,g,g|kg|piece,
groundBeef2,Boeuf haché,boeuf-hache_67692_w100h100c1cx350cy350.jpg,meat,Ground beef,Carne molida,g,g|kg|piece,
westIndianWood,Bois d'Inde,,spices,West Indian wood,madera de las Indias Occidentales,g,g|piece,
boisBand,Bois-bandé,,spices,Bois-bandé,Bois-bandé,g,g|piece,
almondDrink,Boisson aux amandes,boisson-aux-amandes_83295_w100h100c1cx2522cy2522cxt0cyt0cxb5045cyb5045.jpg,beverages,Almond drink,bebida de almendras,ml,ml|l|cl|piece,
sparklingColaDrink,Boisson pétillante au cola,,beverages,Sparkling cola drink,Bebida de cola con gas,ml,ml|l|cl|piece,
plantBasedDrink,Boisson végétale,,beverages,Plant-based drink,bebida a base de plantas,ml,ml|l|cl|piece,
canOfTunaInOil,Boîte de thon à l'huile,boite-de-thon-a-l-huile_161740_w100h100c1cxt0cyt0cxb500cyb500.png,fish,Can of tuna in oil,Lata de atún en aceite,g,g|kg|piece,
bokChoy,Bok choy,bok-choy_76274_w100h100c1cx1979cy1776cxt0cyt0cxb3958cyb3552.jpg,vegetables,Bok choy,Bok choy,piece,piece|g|kg,
boletus,Bolet,bolet_117329_w100h100c1cx1050cy1050cxt0cyt0cxb2100cyb2100.jpg,vegetables,Boletus,Boleto,piece,piece|g|kg,
candy,Bonbon,bonbon_67624_w100h100c1cx350cy350.jpg,snacks,Candy,Dulce,g,g|piece,
harlequinCandy,Bonbon arlequin,,snacks,Harlequin candy,Caramelos de arlequín,g,g|piece,
chocolateCandy,Bonbon au chocolat,bonbon-au-chocolat_81883_w100h100c1cx1750cy1750cxt0cyt0cxb3500cyb3500.png,snacks,Chocolate candy,Caramelos de chocolate,g,g|piece,
caramelCandy,Bonbon caramel,bonbon-caramel_118162_w100h100c1cx381cy229cxt0cyt0cxb763cyb458.jpg,snacks,Caramel candy,Caramelo,g,g|piece,
redThreadCandy,Bonbon fil rouge,,snacks,Red thread candy,Caramelo de hilo rojo,g,g|piece,
violetCandies,Bonbons à la violette,bonbons-a-la-violette_81505_w100h100c1cx2600cy2600cxt0cyt0cxb5200cyb5200.png,snacks,Violet candies,caramelos violetas,g,g|piece,
bonito,Bonite,,fish,Bonito,Bonito,g,g|kg|piece,
driedBonito,Bonite séchée,,fish,Dried bonito,bonito seco,g,g|kg|piece,
cap,Bonnet,,vegetables,Cap,Tapa,piece,piece|g|kg,
bordeaux,Bordeaux,bordeaux_76283_w100h100c1cx2083cy2083cxt0cyt0cxb4167cyb4167.jpg,beverages,Bordeaux,Burdeos,ml,ml|l|cl|piece,
queenSBouchE,Bouchée à la reine,bouchee-a-la-reine_84340_w100h100c1cx1500cy1500cxt0cyt0cxb3000cyb3000.jpg,meal,Queen's Bouchée,Bouchée de la reina,piece,piece|g,
puffPastryBite,Bouchée feuilletée,bouchee-feuilletee_84341_w100h100c1cx250cy250cxt0cyt0cxb500cyb500.jpg,meal,Puff pastry bite,Bocado de hojaldre,piece,piece|g,
blackPudding,Boudin,boudin_117454_w100h100c1cxt0cyt0cxb1732cyb1732.jpg,meat,Black Pudding,Morcilla,piece,piece|g|kg,
caribbeanBloodSausage,Boudin antillais,,meat,Caribbean blood sausage,morcilla caribeña,piece,piece|g|kg,
whitePudding,Boudin blanc,boudin-blanc_67545_w100h100c1cx350cy350.jpg,meat,White pudding,morcilla blanca,piece,piece|g|kg,
blackPudding2,Boudin noir,boudin-noir_67591_w100h100c1cx350cy350.jpg,meat,Black pudding,Morcilla,piece,piece|g|kg,
boudoir,Boudoir,boudoir_67509_w100h100c1cx350cy350.jpg,grains,Boudoir,Tocador,g,g|kg|piece,
broth,Bouillon,bouillon_67659_w100h100c1cx350cy350.jpg,spices,Broth,Caldo,ml,ml|l|piece,
beefBroth,Bouillon de boeuf,bouillon-de-boeuf_68971_w100h100c1cxt0cyt0cxb700cyb700.jpg,meat,Beef broth,Caldo de res,ml,ml|l|piece,
vegetableBroth,Bouillon de légumes,bouillon-de-legumes_68970_w100h100c1cxt0cyt0cxb700cyb700.jpg,vegetables,Vegetable broth,caldo de verduras,ml,ml|l|piece,
chickenBroth,Bouillon de poule,bouillon-de-poule_68969_w100h100c1cxt0cyt0cxb700cyb700.jpg,meat,Chicken broth,Caldo de pollo,ml,ml|l|piece,
vealBroth,Bouillon de veau,bouillon-de-veau_118163_w100h100c1cx101cy96cxt0cyt0cxb202cyb192.png,meat,Veal broth,Caldo de ternera,ml,ml|l|piece,
chickenBroth2,Bouillon de volaille,bouillon-de-volaille_67586_w100h100c1cx350cy350.jpg,meat,Chicken broth,Caldo de pollo,ml,ml|l|piece,
whiteBall,Boule blanche,,vegetables,White ball,Bola blanca,piece,piece|g|kg,
beefMeatball,Boulette de boeuf,,meat,Beef meatball,albóndiga de ternera,g,g|kg|piece,
meatballs,Boulettes de viande,boulettes-de-viande_117495_w100h100c1cx295cy295cxt0cyt0cxb591cyb591.jpg,meal,Meatballs,Albóndigas,piece,piece|g,
bulgur,Boulgour,boulgour_67502_w100h100c1cx350cy350.jpg,grains,Bulgur,Bulgur,g,g|kg|piece,
bounty,Bounty,,snacks,Bounty,Generosidad,g,g|piece,
bouquetGarni,Bouquet garni,bouquet-garni_67407_w100h100c1cx350cy350.jpg,spices,Bouquet garni,Ramito de hierbas aromáticas,g,g|piece,
ibex,Bouquetin,,meat,Ibex,Cabra montés,g,g|kg|piece,
bourbon,Bourbon,,beverages,Bourbon,Borbón,ml,ml|l|cl|piece,
bourgeois,Bourgeois,,vegetables,Bourgeois,Burgués,piece,piece|g|kg,
burgundy,Bourgogne,bourgogne_76278_w100h100c1cx2083cy2083cxt0cyt0cxb4167cyb4167.jpg,beverages,Burgundy,borgoña,ml,ml|l|cl|piece,
burgundy2,Bourguignon,bourguignon_76275_w100h100c1cx2736cy1824cxt0cyt0cxb5472cyb3648.jpg,meal,Burgundy,borgoña,piece,piece|g,
borage,Bourrache,bourrache_75712_w100h100c1cx1873cy1426cxt0cyt0cxb3746cyb2852.jpg,vegetables,Borage,Borraja,piece,piece|g|kg,
boursault,Boursault,,dairy,Boursault,Boursault,g,g|kg|piece,
boursin,Boursin,boursin_67430_w100h100c1cx350cy350.jpg,dairy,Boursin,Boursin,g,g|kg|piece,
goatButton,Bouton de chèvre,bouton-de-chevre_76284_w100h100c1cx2736cy1824cxt0cyt0cxb5472cyb3648.jpg,dairy,Goat button,Botón de cabra,g,g|kg|piece,
gut,Boyau,,meat,Gut,Intestino,g,g|kg|piece,
sausageCasing,Boyau pour saucisse,,meat,Sausage casing,Tripa de salchicha,g,g|kg|piece,
firBranch,Branche de sapin,branche-de-sapin_103543_w100h100c1cx1041cy1041cxt0cyt0cxb2083cyb2083.png,vegetables,Fir branch,Rama de abeto,piece,piece|g|kg,
brandade,Brandade,,meal,Brandade,Brandade,piece,piece|g,
brandy,Brandy,brandy_117482_w100h100c1cx295cy295cxt0cyt0cxb591cyb591.jpg,beverages,Brandy,brandy,ml,ml|l|cl|piece,
chayoteGreens,Brède chouchou,,vegetables,Chayote greens,Hojas de chayote,piece,piece|g|kg,
mafaneLeaf,Brède Mafane,,vegetables,Mafane Leaf,Hoja de Mafane,piece,piece|g|kg,
bresaola,Bresaola,bresaola_75713_w100h100c1cx3392cy2643cxt0cyt0cxb6785cyb5287.jpg,meat,Bresaola,Bresaola,piece,piece|g,tranche
bresseBleu,Bresse Bleu,,dairy,Bresse Bleu,Bresse Bleu,g,g|kg|piece,
pretzel,Bretzel,,grains,Pretzel,Galleta salada,g,g|kg|piece,
brig,Brick,brick_76280_w100h100c1cx2808cy1872cxt0cyt0cxb5616cyb3744.jpg,grains,Brig,Bergantín,g,g|kg|piece,
brie,Brie,brie_129111_w100h100c1cx362cy241cxt0cyt0cxb724cyb483.jpg,dairy,Brie,queso Brie,g,g|kg|piece,
brieDeCoulommiers,Brie de coulommiers,brie-de-coulommiers_76277_w100h100c1cx1899cy1762cxt0cyt0cxb3799cyb3524.jpg,dairy,Brie de Coulommiers,Brie de Coulommiers,g,g|kg|piece,
brieDeMeaux,Brie de meaux,brie-de-meaux_68973_w100h100c1cxt0cyt0cxb700cyb700.jpg,dairy,Brie de Meaux,Brie de Meaux,g,g|kg|piece,
brillatSavarin,Brillat-savarin,,dairy,Brillat-Savarin,Brillat-Savarin,g,g|kg|piece,
bun,Brioche,brioche_67660_w100h100c1cx350cy350.jpg,grains,Bun,Bollo,piece,piece|g,
brioche,Briochette,,snacks,Brioche,Brioche,g,g|piece,
brick,Brique,,vegetables,Brick,Ladrillo,piece,piece|g|kg,
brokenPiecesOfCandiedChestnuts,Brisures de marrons glacés,,snacks,Broken pieces of candied chestnuts,trozos rotos de castañas confitadas,g,g|piece,
trufflePieces,Brisures de truffe,,vegetables,Truffle pieces,trozos de trufa,piece,piece|g|kg,
brocciu,Brocciu,brocciu_117091_w100h100c1cx1412cy1109cxt0cyt0cxb2825cyb2219.jpg,dairy,Brocciu,Brocciu,g,g|kg|piece,
pike,Brochet,,fish,Pike,Lucio,g,g|kg|piece,
broccoli,Brocoli,brocoli_67718_w100h100c1cx1250cy1250.jpg,vegetables,Broccoli,Brócoli,piece,piece|g,
bush,Brousse,brousse_117092_w100h100c1cx985cy760cxt0cyt0cxb1970cyb1521.jpg,dairy,Bush,Arbusto,g,g|kg|piece,
graze,Broute,,vegetables,Graze,Pacer,piece,piece|g|kg,
brownie,Brownie,brownie_81461_w100h100c1cx3000cy2000cxt0cyt0cxb6000cyb4000.jpg,snacks,Brownie,Duende,g,g|piece,
nectarine,Brugnon,brugnon_69225_w100h100c1cxt0cyt0cxb6000cyb5200.jpg,fruits,Nectarine,Nectarina,piece,piece|g|kg,
brunost,Brunost,brunost_117559_w100h100c1cx295cy295cxt0cyt0cxb591cyb591.jpg,dairy,Brunost,Brunost,g,g|kg|piece,
bucatini,Bucatini,bucatini_118632_w100h100c1cx433cy434cxt0cyt0cxb866cyb868.png,grains,Bucatini,Bucatini,g,g|kg|piece,
log,Bûche,buche_75862_w100h100c1cx2728cy1816cxt0cyt0cxb5456cyb3632.jpg,snacks,Log,Registro,g,g|piece,
chavrouxLog,Bûche chavroux,,dairy,Chavroux log,Registro de Chavroux,g,g|kg|piece,
goatSLog,Bûche de chèvre,buche-de-chevre_67352_w100h100c1cx350cy350.jpg,dairy,Goat's log,Diario de cabra,g,g|kg|piece,
ashCoatedGoatSMilkLog,Bûche de chèvre cendrée,buche-de-chevre-cendree_128413_w100h100c1cx411cy411cxt0cyt0cxb822cyb822.png,dairy,Ash-coated goat's milk log,Tronco de leche de cabra recubierto de ceniza,g,g|kg|piece,
whelk,Bulot,bulot_76294_w100h100c1cx2265cy1728cxt0cyt0cxb4530cyb3456.jpg,seafood,Whelk,Buccino,g,g|kg|piece,
burrata,Burrata,burrata_159693_w100h100c1cx2859cy2849cxt0cyt0cxb5718cyb5699.jpg,dairy,Burrata,Burrata,g,g|kg|piece,
butternut,Butternut,butternut_68974_w100h100c1cxt0cyt0cxb700cyb700.jpg,vegetables,Butternut,Calabaza,piece,piece|g|kg,
cabCou,Cabécou,,dairy,Cabécou,Cabécou,g,g|kg|piece,
cod,Cabillaud,cabillaud_67384_w100h100c1cx350cy350.jpg,fish,Cod,Bacalao,g,g|kg|piece,
roastedPeanut,Cacahuète grillée,cacahuete-grillee_69219_w100h100c1cxt0cyt0cxb700cyb700.jpg,snacks,Roasted peanut,cacahuete tostado,g,g|piece,
peanuts,Cacahuètes,cacahuetes_81893_w100h100c1cx2100cy2100cxt0cyt0cxb4200cyb4200.jpg,snacks,Peanuts,Miseria,g,g|piece,
cocoa,Cacao,cacao_67369_w100h100c1cx350cy350.jpg,preparation,Cocoa,Cacao,g,g|ml|piece,
bitterCocoa,Cacao amer,cacao-amer_67774_w100h100c1cx350cy350.jpg,preparation,Bitter cocoa,cacao amargo,g,g|ml|piece,
cocoaPowder,Cacao en poudre,cacao-en-poudre_115256_w100h100c1cx663cy646cxt0cyt0cxb1326cyb1292.png,preparation,Cocoa powder,cacao en polvo,g,g|ml|piece,
cachaA,Cachaça,,beverages,Cachaça,Cachaça,ml,ml|l|cl|piece,
cachou,Cachou,,snacks,Cachou,Caramelo perfumado,g,g|piece,
caciocavallo,Caciocavallo,caciocavallo_112355_w100h100c1cx411cy411cxt0cyt0cxb822cyb822.png,dairy,Caciocavallo,Caciocavallo,g,g|kg|piece,
cactus,Cactus,,vegetables,Cactus,Cactus,piece,piece|g|kg,
coffee,Café,cafe_67609_w100h100c1cx350cy350.jpg,beverages,Coffee,Café,ml,ml|l|piece,
groundCoffee,Café en poudre,cafe-en-poudre_117424_w100h100c1cx866cy866cxt0cyt0cxb1732cyb1732.jpg,beverages,Ground coffee,café molido,ml,ml|l|piece,
freezeDriedInstantCoffee,Café instantané lyophilisé,cafe-instantane-lyophilise_68975_w100h100c1cxt0cyt0cxb700cyb700.jpg,beverages,Freeze-dried instant coffee,café instantáneo liofilizado,ml,ml|l|piece,
instantCoffee,Café soluble,cafe-soluble_67713_w100h100c1cx350cy350.jpg,beverages,Instant coffee,Café instantáneo,ml,ml|l|piece,
quail,Caille,caille_67362_w100h100c1cx350cy350.jpg,dairy,Quail,Codorniz,g,g|kg|piece,
sheepSMilkCurd,Caillé de brebis,,dairy,Sheep's milk curd,Cuajada de leche de oveja,g,g|kg|piece,
squid,Calamar,calamar_67461_w100h100c1cx350cy350.jpg,seafood,Squid,Calamar,g,g|kg|piece,
calisson,Calisson,,snacks,Calisson,Calisson,g,g|piece,
caloupil,Caloupilé,,spices,Caloupilé,Caloupilé,g,g|piece,
calvados,Calvados,calvados_67542_w100h100c1cx350cy525.jpg,beverages,Calvados,Calvados,ml,ml|l|cl|piece,
cambozola,Cambozola,,dairy,Cambozola,Cambozola,g,g|kg|piece,
camembert,Camembert,camembert_67633_w100h100c1cx350cy350.jpg,dairy,Camembert,queso Camembert,g,g|kg|piece,
campari,Campari,,beverages,Campari,Campari,ml,ml|l|cl|piece,
duck,Canard,canard_67450_w100h100c1cx350cy350.jpg,meat,Duck,Pato,g,g|kg|piece,
duckConfit,Canard confit,,meat,Duck confit,Confit de pato,g,g|kg|piece,
cancoillotte,Cancoillotte,,dairy,Cancoillotte,Cancoillotte,g,g|kg|piece,
can,Canette,,meat,Can,Poder,g,g|kg|piece,
cranberry,Canneberge,canneberge_76296_w100h100c1cx2008cy1642cxt0cyt0cxb4016cyb3285.jpg,fruits,Cranberry,Arándano,piece,piece|g|kg,
cinnamon,Cannelle,cannelle_67747_w100h100c1cx350cy350.jpg,spices,Cinnamon,Canela,g,g|piece,
canneloni,Canneloni,canneloni_69226_w100h100c1cxt0cyt0cxb3840cyb3840.jpg,grains,Canneloni,Canelones,g,g|kg|piece,
cantadouWithGarlicAndHerbs,Cantadou à l'ail et fines herbes,,spices,Cantadou with garlic and herbs,Cantadou con ajo y hierbas,g,g|piece,
cantal,Cantal,cantal_67517_w100h100c1cx350cy350.jpg,dairy,Cantal,Cantal,g,g|kg|piece,
capCorse,Cap Corse,,beverages,Cap Corse,Gorra Corse,ml,ml|l|cl|piece,
capellini,Capellini,capellini_117594_w100h100c1cx350cy350cxt0cyt0cxb700cyb700.jpg,grains,Capellini,Capellini,g,g|kg|piece,
cappuccino,Cappuccino,cappuccino_117523_w100h100c1cx295cy295cxt0cyt0cxb591cyb591.jpg,beverages,Cappuccino,Capuchino,ml,ml|l|piece,
capers,Câpres,capres_67470_w100h100c1cx350cy350.jpg,condiments,Capers,Alcaparras,g,g|kg|ml|l|piece,
capersInVinegar,Câpres au vinaigre,,condiments,Capers in vinegar,Alcaparras en vinagre,g,g|kg|ml|l|piece,
caprons,Caprons,,vegetables,Caprons,Caprones,piece,piece|g|kg,
capucine,Capucine,capucine_81494_w100h100c1cx2078cy2000cxt0cyt0cxb4156cyb4000.jpg,vegetables,Capucine,Capucina,piece,piece|g|kg,
carambar,Carambar©,,snacks,Carambar©,Carambar©,g,g|piece,
carambars,Carambars,,snacks,Carambars,Carambars,g,g|piece,
starfruit,Carambole,carambole_69227_w100h100c1cxt0cyt0cxb700cyb700.jpg,fruits,Starfruit,Carambola,piece,piece|g|kg,
caramel,Caramel,caramel_157337_w100h100c1cx83cy83cxt0cyt0cxb166cyb166.jpg,snacks,Caramel,Caramelo,g,g|piece,
saltedCaramel,Caramel au beurre salé,caramel-au-beurre-sale_117332_w100h100c1cx866cy866cxt0cyt0cxb1732cyb1732.jpg,snacks,Salted caramel,caramelo salado,g,g|piece,
calciumCarbonate,Carbonate de calcium,,preparation,Calcium carbonate,Carbonato de calcio,g,g|ml|piece,
lambFilletCarcass,Carcasse de filets d’agneau,,meat,Lamb fillet carcass,Canal de filete de cordero,g,g|kg|piece,
cardamom,Cardamome,cardamome_67381_w100h100c1cx1980cy1256.jpg,spices,Cardamom,Cardamomo,g,g|piece,
card,Carde,,vegetables,Card,Tarjeta,piece,piece|g|kg,
cardon,Cardon,cardon_81493_w100h100c1cx2600cy2600cxt0cyt0cxb5200cyb5200.png,vegetables,Cardon,Cardón,piece,piece|g|kg,
carensac,Carensac®,,snacks,Carensac®,Carensac®,g,g|piece,
carmine,Carmine®,carmine_128563_w100h100c1cx411cy411cxt0cyt0cxb822cyb822.png,condiments,Carmine®,Carmín®,g,g|kg|ml|l|piece,
carrot,Carotte,carotte_67370_w100h100c1cx350cy350.jpg,vegetables,Carrot,Zanahoria,piece,piece|g|kg,
yellowCarrot,Carotte jaune,carotte-jaune_134865_w100h100c1cxt0cyt0cxb2121cyb1414.jpg,vegetables,Yellow carrot,Zanahoria amarilla,piece,piece|g|kg,
purpleCarrot,Carotte pourpre,carotte-pourpre_128806_w100h100c1cxt0cyt0cxb2121cyb1414.jpg,vegetables,Purple Carrot,Zanahoria morada,piece,piece|g|kg,
purpleCarrot2,Carotte violette,,vegetables,Purple carrot,Zanahoria morada,piece,piece|g|kg,
gratedCarrots,Carottes râpées,carottes-rapees_149375_w100h100c1cx1840cy1688cxt0cyt0cxb3680cyb3376.jpg,vegetables,Grated carrots,Zanahorias ralladas,piece,piece|g|kg,
carpaccio,Carpaccio,,meal,Carpaccio,Carpaccio,piece,piece|g,
carp,Carpe,,fish,Carp,Carpa,g,g|kg|piece,
rackOfLamb,Carré d'agneau,carre-d-agneau_117101_w100h100c1cx1564cy1043cxt0cyt0cxb3128cyb2086.jpg,meat,Rack of lamb,Costillas de cordero,g,g|kg|piece,
rackOfVeal,Carré de veau,,meat,Rack of veal,Costillar de ternera,g,g|kg|piece,
freshSquare,Carré frais,carre-frais_67572_w100h100c1cx350cy350.jpg,dairy,Fresh square,Fresh square,g,g|kg|piece,
gervaisSquare,Carré gervais,,dairy,Gervais Square,Plaza Gervais,g,g|kg|piece,
carrelet,Carrelet,,fish,Carrelet,Carrelet,g,g|kg|piece,
caraway,Carvi,carvi_68977_w100h100c1cxt0cyt0cxb700cyb700.jpg,spices,Caraway,Alcaravea,g,g|piece,
casarecce,Casarecce,,grains,Casarecce,Casarece,g,g|kg|piece,
blackcurrant,Cassis,cassis_67604_w100h100c1cx350cy350.jpg,fruits,Blackcurrant,Grosella negra,piece,piece|g|kg,
brownSugar,Cassonade,cassonade_67379_w100h100c1cx350cy350.jpg,condiments,Brown sugar,azúcar moreno,g,g|kg|ml|l|piece,
cassoulet,Cassoulet,cassoulet_118633_w100h100c1cx361cy362cxt0cyt0cxb722cyb724.png,meal,Cassoulet,Cassoulet,piece,piece|g,
howAreYou,Cava,,beverages,How are you,Cómo estás,ml,ml|l|cl|piece,
caviar,Caviar,caviar_68978_w100h100c1cxt0cyt0cxb700cyb700.jpg,fish,Caviar,Caviar,g,g|kg|piece,
eggplantCaviar,Caviar d'aubergine,caviar-d-aubergine_77540_w100h100c1cx2162cy1857cxt0cyt0cxb4325cyb3715.jpg,condiments,Eggplant caviar,caviar de berenjena,g,g|kg|ml|l|piece,
tomatoCaviar,Caviar de tomates,,condiments,Tomato caviar,caviar de tomate,g,g|kg|ml|l|piece,
citron,Cédrat,cedrat_118443_w100h100c1cx544cy549cxt0cyt0cxb1088cyb1098.png,fruits,Citron,Cidra,piece,piece|g|kg,
candiedCitron,Cédrat confit,,fruits,Candied citron,cidra confitada,piece,piece|g|kg,
celery,Céleri,celeri_67731_w100h100c1cx350cy350.jpg,vegetables,Celery,Apio,piece,piece|g|kg,
celeryStalk,Céleri branche,celeri-branche_117605_w100h100c1cx295cy295cxt0cyt0cxb591cyb591.jpg,vegetables,Celery stalk,tallo de apio,piece,piece|g|kg,
celeriac,Céleri-rave,celeri-rave_68979_w100h100c1cxt0cyt0cxb700cyb700.jpg,vegetables,Celeriac,Apio nabo,piece,piece|g|kg,
